price_log_id,brand,itinerary_name,region,cabin_category,sail_date,price_usd,recorded_at,_fivetran_synced
PL000002836,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2024-11-09,23425.33,2026-04-05T21:19:00.308497,2026-04-05T21:19:00.308497
PL000002837,Regent,Caribbean Classic,Caribbean,Superior Suite,2024-11-09,7060.73,2026-04-05T21:19:00.308498,2026-04-05T21:19:00.308499
PL000002838,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2024-11-09,9564.11,2026-04-05T21:19:00.308501,2026-04-05T21:19:00.308501
PL000002839,Regent,Caribbean Classic,Caribbean,Grand Suite,2024-11-09,11783.55,2026-04-05T21:19:00.308502,2026-04-05T21:19:00.308503
PL000002840,Regent,Caribbean Classic,Caribbean,Master Suite,2024-11-09,26803.3,2026-04-05T21:19:00.308504,2026-04-05T21:19:00.308505
PL000002841,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2024-11-16,15560.47,2026-04-05T21:19:00.308507,2026-04-05T21:19:00.308507
PL000002842,Regent,Caribbean Classic,Caribbean,Superior Suite,2024-11-16,11338.09,2026-04-05T21:19:00.308508,2026-04-05T21:19:00.308509
PL000002843,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2024-11-16,18804.31,2026-04-05T21:19:00.308510,2026-04-05T21:19:00.308511
PL000002844,Regent,Caribbean Classic,Caribbean,Grand Suite,2024-11-16,17461.47,2026-04-05T21:19:00.308512,2026-04-05T21:19:00.308513
PL000002845,Regent,Caribbean Classic,Caribbean,Master Suite,2024-11-16,25300.41,2026-04-05T21:19:00.308514,2026-04-05T21:19:00.308515
PL000002846,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2024-11-23,24809.5,2026-04-05T21:19:00.308516,2026-04-05T21:19:00.308517
PL000002847,Regent,Caribbean Classic,Caribbean,Superior Suite,2024-11-23,9303.37,2026-04-05T21:19:00.308518,2026-04-05T21:19:00.308519
PL000002848,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2024-11-23,13482.59,2026-04-05T21:19:00.308520,2026-04-05T21:19:00.308521
PL000002849,Regent,Caribbean Classic,Caribbean,Grand Suite,2024-11-23,23107.52,2026-04-05T21:19:00.308522,2026-04-05T21:19:00.308523
PL000002850,Regent,Caribbean Classic,Caribbean,Master Suite,2024-11-23,18969.88,2026-04-05T21:19:00.308524,2026-04-05T21:19:00.308525
PL000002851,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2024-11-30,27807.06,2026-04-05T21:19:00.308526,2026-04-05T21:19:00.308527
PL000002852,Regent,Caribbean Classic,Caribbean,Superior Suite,2024-11-30,15956.44,2026-04-05T21:19:00.308528,2026-04-05T21:19:00.308529
PL000002853,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2024-11-30,26527.69,2026-04-05T21:19:00.308530,2026-04-05T21:19:00.308531
PL000002854,Regent,Caribbean Classic,Caribbean,Grand Suite,2024-11-30,27444.63,2026-04-05T21:19:00.308532,2026-04-05T21:19:00.308533
PL000002855,Regent,Caribbean Classic,Caribbean,Master Suite,2024-11-30,16390.04,2026-04-05T21:19:00.308534,2026-04-05T21:19:00.308535
PL000002856,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2024-12-07,16673.61,2026-04-05T21:19:00.308536,2026-04-05T21:19:00.308537
PL000002857,Regent,Caribbean Classic,Caribbean,Superior Suite,2024-12-07,15917.16,2026-04-05T21:19:00.308538,2026-04-05T21:19:00.308539
PL000002858,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2024-12-07,13336.01,2026-04-05T21:19:00.308540,2026-04-05T21:19:00.308541
PL000002859,Regent,Caribbean Classic,Caribbean,Grand Suite,2024-12-07,33334.27,2026-04-05T21:19:00.308542,2026-04-05T21:19:00.308543
PL000002860,Regent,Caribbean Classic,Caribbean,Master Suite,2024-12-07,6968.71,2026-04-05T21:19:00.308544,2026-04-05T21:19:00.308545
PL000002861,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2024-12-14,36361.32,2026-04-05T21:19:00.308546,2026-04-05T21:19:00.308547
PL000002862,Regent,Caribbean Classic,Caribbean,Superior Suite,2024-12-14,10758.23,2026-04-05T21:19:00.308548,2026-04-05T21:19:00.308549
PL000002863,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2024-12-14,33058.26,2026-04-05T21:19:00.308550,2026-04-05T21:19:00.308551
PL000002864,Regent,Caribbean Classic,Caribbean,Grand Suite,2024-12-14,34983.07,2026-04-05T21:19:00.308552,2026-04-05T21:19:00.308553
PL000002865,Regent,Caribbean Classic,Caribbean,Master Suite,2024-12-14,18551.89,2026-04-05T21:19:00.308554,2026-04-05T21:19:00.308555
PL000002866,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2024-12-21,25810.32,2026-04-05T21:19:00.308556,2026-04-05T21:19:00.308557
PL000002867,Regent,Caribbean Classic,Caribbean,Superior Suite,2024-12-21,11751.51,2026-04-05T21:19:00.308558,2026-04-05T21:19:00.308559
PL000002868,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2024-12-21,26598.36,2026-04-05T21:19:00.308560,2026-04-05T21:19:00.308561
PL000002869,Regent,Caribbean Classic,Caribbean,Grand Suite,2024-12-21,20947.04,2026-04-05T21:19:00.308562,2026-04-05T21:19:00.308562
PL000002870,Regent,Caribbean Classic,Caribbean,Master Suite,2024-12-21,36221.03,2026-04-05T21:19:00.308564,2026-04-05T21:19:00.308564
PL000002871,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2024-12-28,10923.46,2026-04-05T21:19:00.308566,2026-04-05T21:19:00.308566
PL000002872,Regent,Caribbean Classic,Caribbean,Superior Suite,2024-12-28,7660.94,2026-04-05T21:19:00.308568,2026-04-05T21:19:00.308569
PL000002873,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2024-12-28,35008.04,2026-04-05T21:19:00.308570,2026-04-05T21:19:00.308570
PL000002874,Regent,Caribbean Classic,Caribbean,Grand Suite,2024-12-28,19853.86,2026-04-05T21:19:00.308572,2026-04-05T21:19:00.308572
PL000002875,Regent,Caribbean Classic,Caribbean,Master Suite,2024-12-28,28698.64,2026-04-05T21:19:00.308574,2026-04-05T21:19:00.308574
PL000002876,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-01-04,35491.23,2026-04-05T21:19:00.308576,2026-04-05T21:19:00.308576
PL000002877,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-01-04,11033.43,2026-04-05T21:19:00.308578,2026-04-05T21:19:00.308578
PL000002878,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-01-04,11527.61,2026-04-05T21:19:00.308580,2026-04-05T21:19:00.308580
PL000002879,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-01-04,36763.15,2026-04-05T21:19:00.308582,2026-04-05T21:19:00.308582
PL000002880,Regent,Caribbean Classic,Caribbean,Master Suite,2025-01-04,35656.87,2026-04-05T21:19:00.308584,2026-04-05T21:19:00.308584
PL000002881,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-01-11,9486.08,2026-04-05T21:19:00.308586,2026-04-05T21:19:00.308586
PL000002882,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-01-11,21036.12,2026-04-05T21:19:00.308588,2026-04-05T21:19:00.308588
PL000002883,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-01-11,33207.13,2026-04-05T21:19:00.308589,2026-04-05T21:19:00.308590
PL000002884,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-01-11,13714.17,2026-04-05T21:19:00.308591,2026-04-05T21:19:00.308592
PL000002885,Regent,Caribbean Classic,Caribbean,Master Suite,2025-01-11,31967.55,2026-04-05T21:19:00.308593,2026-04-05T21:19:00.308594
PL000002886,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-01-18,16528.07,2026-04-05T21:19:00.308596,2026-04-05T21:19:00.308596
PL000002887,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-01-18,17566.03,2026-04-05T21:19:00.308597,2026-04-05T21:19:00.308598
PL000002888,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-01-18,28094.2,2026-04-05T21:19:00.308599,2026-04-05T21:19:00.308600
PL000002889,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-01-18,30892.3,2026-04-05T21:19:00.308601,2026-04-05T21:19:00.308602
PL000002890,Regent,Caribbean Classic,Caribbean,Master Suite,2025-01-18,30604.76,2026-04-05T21:19:00.308603,2026-04-05T21:19:00.308604
PL000002891,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-01-25,31599.52,2026-04-05T21:19:00.308605,2026-04-05T21:19:00.308606
PL000002892,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-01-25,22502.14,2026-04-05T21:19:00.308607,2026-04-05T21:19:00.308608
PL000002893,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-01-25,33099.88,2026-04-05T21:19:00.308609,2026-04-05T21:19:00.308610
PL000002894,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-01-25,35833.46,2026-04-05T21:19:00.308611,2026-04-05T21:19:00.308611
PL000002895,Regent,Caribbean Classic,Caribbean,Master Suite,2025-01-25,26394.89,2026-04-05T21:19:00.308613,2026-04-05T21:19:00.308613
PL000002896,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-02-01,12785.87,2026-04-05T21:19:00.308615,2026-04-05T21:19:00.308616
PL000002897,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-02-01,28280.82,2026-04-05T21:19:00.308617,2026-04-05T21:19:00.308617
PL000002898,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-02-01,36663.72,2026-04-05T21:19:00.308619,2026-04-05T21:19:00.308619
PL000002899,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-02-01,10362.59,2026-04-05T21:19:00.308621,2026-04-05T21:19:00.308621
PL000002900,Regent,Caribbean Classic,Caribbean,Master Suite,2025-02-01,30496.68,2026-04-05T21:19:00.308623,2026-04-05T21:19:00.308624
PL000002901,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-02-08,24694.98,2026-04-05T21:19:00.308625,2026-04-05T21:19:00.308626
PL000002902,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-02-08,17612.05,2026-04-05T21:19:00.308627,2026-04-05T21:19:00.308628
PL000002903,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-02-08,19054.5,2026-04-05T21:19:00.308629,2026-04-05T21:19:00.308630
PL000002904,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-02-08,18648.49,2026-04-05T21:19:00.308631,2026-04-05T21:19:00.308632
PL000002905,Regent,Caribbean Classic,Caribbean,Master Suite,2025-02-08,13598.38,2026-04-05T21:19:00.308633,2026-04-05T21:19:00.308633
PL000002906,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-02-15,27499.37,2026-04-05T21:19:00.308635,2026-04-05T21:19:00.308636
PL000002907,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-02-15,33564.67,2026-04-05T21:19:00.308637,2026-04-05T21:19:00.308637
PL000002908,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-02-15,38419.25,2026-04-05T21:19:00.308639,2026-04-05T21:19:00.308639
PL000002909,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-02-15,33455.45,2026-04-05T21:19:00.308641,2026-04-05T21:19:00.308641
PL000002910,Regent,Caribbean Classic,Caribbean,Master Suite,2025-02-15,14877.34,2026-04-05T21:19:00.308642,2026-04-05T21:19:00.308643
PL000002911,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-02-22,30238.35,2026-04-05T21:19:00.308645,2026-04-05T21:19:00.308645
PL000002912,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-02-22,10142.27,2026-04-05T21:19:00.308647,2026-04-05T21:19:00.308647
PL000002913,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-02-22,29195.2,2026-04-05T21:19:00.308648,2026-04-05T21:19:00.308649
PL000002914,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-02-22,34368.66,2026-04-05T21:19:00.308650,2026-04-05T21:19:00.308651
PL000002915,Regent,Caribbean Classic,Caribbean,Master Suite,2025-02-22,33131.77,2026-04-05T21:19:00.308652,2026-04-05T21:19:00.308653
PL000002916,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-03-01,35345.47,2026-04-05T21:19:00.308654,2026-04-05T21:19:00.308655
PL000002917,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-03-01,23838.41,2026-04-05T21:19:00.308656,2026-04-05T21:19:00.308657
PL000002918,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-03-01,29428.45,2026-04-05T21:19:00.308658,2026-04-05T21:19:00.308667
PL000002919,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-03-01,20347.78,2026-04-05T21:19:00.308669,2026-04-05T21:19:00.308669
PL000002920,Regent,Caribbean Classic,Caribbean,Master Suite,2025-03-01,7783.46,2026-04-05T21:19:00.308671,2026-04-05T21:19:00.308671
PL000002921,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-03-08,14179.72,2026-04-05T21:19:00.308673,2026-04-05T21:19:00.308673
PL000002922,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-03-08,25561.9,2026-04-05T21:19:00.308675,2026-04-05T21:19:00.308675
PL000002923,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-03-08,28290.22,2026-04-05T21:19:00.308677,2026-04-05T21:19:00.308677
PL000002924,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-03-08,20546.51,2026-04-05T21:19:00.308679,2026-04-05T21:19:00.308679
PL000002925,Regent,Caribbean Classic,Caribbean,Master Suite,2025-03-08,6379.89,2026-04-05T21:19:00.308681,2026-04-05T21:19:00.308681
PL000002926,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-03-15,15700.95,2026-04-05T21:19:00.308683,2026-04-05T21:19:00.308683
PL000002927,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-03-15,20002.47,2026-04-05T21:19:00.308685,2026-04-05T21:19:00.308685
PL000002928,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-03-15,32092.11,2026-04-05T21:19:00.308687,2026-04-05T21:19:00.308687
PL000002929,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-03-15,34879.1,2026-04-05T21:19:00.308689,2026-04-05T21:19:00.308689
PL000002930,Regent,Caribbean Classic,Caribbean,Master Suite,2025-03-15,29091.38,2026-04-05T21:19:00.308691,2026-04-05T21:19:00.308691
PL000002931,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-03-22,13746.34,2026-04-05T21:19:00.308693,2026-04-05T21:19:00.308693
PL000002932,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-03-22,19348.66,2026-04-05T21:19:00.308695,2026-04-05T21:19:00.308695
PL000002933,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-03-22,13831.87,2026-04-05T21:19:00.308697,2026-04-05T21:19:00.308697
PL000002934,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-03-22,34435.06,2026-04-05T21:19:00.308698,2026-04-05T21:19:00.308699
PL000002935,Regent,Caribbean Classic,Caribbean,Master Suite,2025-03-22,31490.64,2026-04-05T21:19:00.308700,2026-04-05T21:19:00.308701
PL000002936,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-03-29,21659.95,2026-04-05T21:19:00.308702,2026-04-05T21:19:00.308703
PL000002937,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-03-29,22167.92,2026-04-05T21:19:00.308704,2026-04-05T21:19:00.308705
PL000002938,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-03-29,36535.25,2026-04-05T21:19:00.308706,2026-04-05T21:19:00.308707
PL000002939,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-03-29,15393.36,2026-04-05T21:19:00.308708,2026-04-05T21:19:00.308709
PL000002940,Regent,Caribbean Classic,Caribbean,Master Suite,2025-03-29,14589.52,2026-04-05T21:19:00.308710,2026-04-05T21:19:00.308711
PL000002941,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-04-05,5534.74,2026-04-05T21:19:00.308712,2026-04-05T21:19:00.308713
PL000002942,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-04-05,21764.04,2026-04-05T21:19:00.308714,2026-04-05T21:19:00.308715
PL000002943,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-04-05,25185.51,2026-04-05T21:19:00.308716,2026-04-05T21:19:00.308717
PL000002944,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-04-05,6179.19,2026-04-05T21:19:00.308718,2026-04-05T21:19:00.308719
PL000002945,Regent,Caribbean Classic,Caribbean,Master Suite,2025-04-05,24719.27,2026-04-05T21:19:00.308720,2026-04-05T21:19:00.308721
PL000002946,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-04-12,15672.73,2026-04-05T21:19:00.308722,2026-04-05T21:19:00.308723
PL000002947,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-04-12,23276.21,2026-04-05T21:19:00.308724,2026-04-05T21:19:00.308725
PL000002948,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-04-12,27858.83,2026-04-05T21:19:00.308726,2026-04-05T21:19:00.308727
PL000002949,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-04-12,6751.55,2026-04-05T21:19:00.308728,2026-04-05T21:19:00.308729
PL000002950,Regent,Caribbean Classic,Caribbean,Master Suite,2025-04-12,6137.4,2026-04-05T21:19:00.308730,2026-04-05T21:19:00.308730
PL000002951,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-04-19,26027.3,2026-04-05T21:19:00.308732,2026-04-05T21:19:00.308733
PL000002952,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-04-19,7062.29,2026-04-05T21:19:00.308734,2026-04-05T21:19:00.308735
PL000002953,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-04-19,30518.12,2026-04-05T21:19:00.308736,2026-04-05T21:19:00.308737
PL000002954,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-04-19,17775.63,2026-04-05T21:19:00.308738,2026-04-05T21:19:00.308739
PL000002955,Regent,Caribbean Classic,Caribbean,Master Suite,2025-04-19,13972.52,2026-04-05T21:19:00.308740,2026-04-05T21:19:00.308740
PL000002956,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-04-26,8674.88,2026-04-05T21:19:00.308742,2026-04-05T21:19:00.308743
PL000002957,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-04-26,18671.98,2026-04-05T21:19:00.308744,2026-04-05T21:19:00.308745
PL000002958,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-04-26,22778.2,2026-04-05T21:19:00.308746,2026-04-05T21:19:00.308747
PL000002959,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-04-26,24465.29,2026-04-05T21:19:00.308748,2026-04-05T21:19:00.308748
PL000002960,Regent,Caribbean Classic,Caribbean,Master Suite,2025-04-26,18636.11,2026-04-05T21:19:00.308750,2026-04-05T21:19:00.308750
PL000002961,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-05-03,23398.67,2026-04-05T21:19:00.308752,2026-04-05T21:19:00.308753
PL000002962,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-05-03,25046.69,2026-04-05T21:19:00.308754,2026-04-05T21:19:00.308754
PL000002963,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-05-03,28949.38,2026-04-05T21:19:00.308755,2026-04-05T21:19:00.308756
PL000002964,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-05-03,17975.4,2026-04-05T21:19:00.308757,2026-04-05T21:19:00.308758
PL000002965,Regent,Caribbean Classic,Caribbean,Master Suite,2025-05-03,10361.55,2026-04-05T21:19:00.308759,2026-04-05T21:19:00.308759
PL000002966,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-05-10,6817.12,2026-04-05T21:19:00.308761,2026-04-05T21:19:00.308762
PL000002967,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-05-10,12360.63,2026-04-05T21:19:00.308763,2026-04-05T21:19:00.308763
PL000002968,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-05-10,20309.43,2026-04-05T21:19:00.308764,2026-04-05T21:19:00.308765
PL000002969,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-05-10,14784.51,2026-04-05T21:19:00.308766,2026-04-05T21:19:00.308767
PL000002970,Regent,Caribbean Classic,Caribbean,Master Suite,2025-05-10,18233.95,2026-04-05T21:19:00.308768,2026-04-05T21:19:00.308768
PL000002971,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-05-17,23346.36,2026-04-05T21:19:00.308770,2026-04-05T21:19:00.308770
PL000002972,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-05-17,12888.54,2026-04-05T21:19:00.308772,2026-04-05T21:19:00.308772
PL000002973,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-05-17,13475.28,2026-04-05T21:19:00.308773,2026-04-05T21:19:00.308774
PL000002974,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-05-17,5762.43,2026-04-05T21:19:00.308775,2026-04-05T21:19:00.308776
PL000002975,Regent,Caribbean Classic,Caribbean,Master Suite,2025-05-17,25376.39,2026-04-05T21:19:00.308777,2026-04-05T21:19:00.308777
PL000002976,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-05-24,13680.2,2026-04-05T21:19:00.308779,2026-04-05T21:19:00.308779
PL000002977,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-05-24,9752.61,2026-04-05T21:19:00.308781,2026-04-05T21:19:00.308781
PL000002978,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-05-24,24001.92,2026-04-05T21:19:00.308782,2026-04-05T21:19:00.308783
PL000002979,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-05-24,19311.52,2026-04-05T21:19:00.308784,2026-04-05T21:19:00.308785
PL000002980,Regent,Caribbean Classic,Caribbean,Master Suite,2025-05-24,10798.83,2026-04-05T21:19:00.308786,2026-04-05T21:19:00.308786
PL000002981,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-05-31,28506.47,2026-04-05T21:19:00.308788,2026-04-05T21:19:00.308788
PL000002982,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-05-31,26058.69,2026-04-05T21:19:00.308789,2026-04-05T21:19:00.308790
PL000002983,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-05-31,22661.12,2026-04-05T21:19:00.308791,2026-04-05T21:19:00.308792
PL000002984,Regent,Caribbean Classic,Caribbean,Grand Suite,2025-05-31,16164.63,2026-04-05T21:19:00.308793,2026-04-05T21:19:00.308793
PL000002985,Regent,Caribbean Classic,Caribbean,Master Suite,2025-05-31,30080.2,2026-04-05T21:19:00.308795,2026-04-05T21:19:00.308795
PL000002986,Regent,Caribbean Classic,Caribbean,Deluxe Suite,2025-06-07,5846.52,2026-04-05T21:19:00.308797,2026-04-05T21:19:00.308797
PL000002987,Regent,Caribbean Classic,Caribbean,Superior Suite,2025-06-07,20484.42,2026-04-05T21:19:00.308798,2026-04-05T21:19:00.308799
PL000002988,Regent,Caribbean Classic,Caribbean,Penthouse Suite,2025-06-07,23958.4,2026-04-05T21:19:00.308800,2026-04-05T21:19:00.308801
