dining,spa,excursions,beverage,casino,retail,booking_id,guest_id,brand,sail_date,total_onboard_spend_usd,_fivetran_synced
0.0,1543.71,3511.18,0.0,212.09,1988.08,BK0003616,G0014320,Regent,2025-11-30,7255.06,2026-04-05T21:18:59.406448
862.96,867.64,2346.72,449.97,1710.46,264.7,BK0003617,G0004031,Norwegian,2025-06-03,6502.45,2026-04-05T21:18:59.406466
745.07,368.78,1437.92,1128.37,1098.01,605.06,BK0003618,G0008033,Norwegian,2023-06-27,5383.21,2026-04-05T21:18:59.406484
280.88,493.64,1273.46,395.4,881.58,148.63,BK0003619,G0007045,Norwegian,2025-04-06,3473.59,2026-04-05T21:18:59.406502
43.21,519.34,1730.24,236.07,145.95,581.49,BK0003620,G0009491,Oceania,2024-12-30,3256.3,2026-04-05T21:18:59.406520
252.6,454.8,312.39,799.59,625.86,238.6,BK0003621,G0018464,Norwegian,2022-02-27,2683.84,2026-04-05T21:18:59.406538
465.17,246.76,1460.21,248.88,217.22,73.37,BK0003622,G0005306,Norwegian,2023-09-18,2711.61,2026-04-05T21:18:59.406557
245.99,503.68,1244.04,79.94,176.84,493.5,BK0003624,G0002922,Oceania,2022-06-09,2743.99,2026-04-05T21:18:59.406575
695.4,235.25,445.25,706.77,1404.99,406.32,BK0003626,G0019842,Norwegian,2025-05-14,3893.98,2026-04-05T21:18:59.406593
15.89,370.37,435.17,61.64,21.72,126.38,BK0003627,G0000496,Oceania,2025-02-14,1031.17,2026-04-05T21:18:59.406611
177.89,2.6,671.82,92.23,67.13,120.35,BK0003628,G0017241,Norwegian,2024-03-24,1132.02,2026-04-05T21:18:59.406631
586.51,497.77,900.4,358.41,958.62,113.15,BK0003630,G0008431,Norwegian,2023-08-21,3414.86,2026-04-05T21:18:59.406649
34.9,207.18,1129.05,448.0,7.7,95.09,BK0003631,G0010256,Norwegian,2024-10-15,1921.92,2026-04-05T21:18:59.406667
486.38,465.73,1208.66,776.28,268.6,184.41,BK0003632,G0015871,Norwegian,2025-02-16,3390.06,2026-04-05T21:18:59.406685
268.61,494.46,1394.6,633.34,700.39,77.44,BK0003633,G0000865,Norwegian,2025-02-12,3568.84,2026-04-05T21:18:59.406703
264.97,212.59,535.95,174.56,237.08,183.77,BK0003634,G0010543,Norwegian,2025-06-05,1608.92,2026-04-05T21:18:59.406719
122.87,792.14,1507.06,314.25,182.98,88.18,BK0003635,G0019483,Oceania,2025-12-11,3007.48,2026-04-05T21:18:59.406736
388.06,119.83,880.13,689.72,85.96,24.5,BK0003636,G0006007,Norwegian,2025-10-07,2188.2,2026-04-05T21:18:59.406752
233.52,252.91,1269.23,319.03,607.58,157.19,BK0003637,G0001047,Norwegian,2022-12-26,2839.46,2026-04-05T21:18:59.406768
465.05,470.16,437.94,789.55,610.07,107.04,BK0003638,G0009634,Norwegian,2024-10-01,2879.81,2026-04-05T21:18:59.406785
450.29,348.1,1322.75,655.22,847.92,167.96,BK0003640,G0013912,Norwegian,2025-01-07,3792.24,2026-04-05T21:18:59.406807
514.79,196.08,945.41,610.45,888.11,334.55,BK0003641,G0017483,Norwegian,2022-11-12,3489.39,2026-04-05T21:18:59.406824
472.98,454.96,1391.36,194.3,867.23,324.22,BK0003643,G0018739,Norwegian,2024-11-26,3705.05,2026-04-05T21:18:59.406842
379.61,154.82,687.62,1248.67,1768.69,783.41,BK0003644,G0016971,Norwegian,2023-10-13,5022.82,2026-04-05T21:18:59.406861
218.72,194.92,439.41,60.59,44.46,97.35,BK0003645,G0002916,Oceania,2023-04-18,1055.45,2026-04-05T21:18:59.406879
1032.94,729.77,821.92,1029.53,900.28,255.71,BK0003646,G0010529,Norwegian,2025-06-24,4770.15,2026-04-05T21:18:59.406897
43.67,269.97,1314.55,690.29,742.26,176.99,BK0003647,G0009618,Norwegian,2023-11-22,3237.73,2026-04-05T21:18:59.406915
757.83,122.79,345.54,670.76,964.32,475.39,BK0003648,G0014207,Norwegian,2023-02-15,3336.63,2026-04-05T21:18:59.406933
859.0,65.5,1311.87,848.57,618.16,88.71,BK0003649,G0014959,Norwegian,2022-04-25,3791.81,2026-04-05T21:18:59.406952
597.23,319.39,1451.91,259.85,75.81,30.77,BK0003650,G0013427,Norwegian,2024-11-21,2734.96,2026-04-05T21:18:59.406970
38.03,346.49,960.46,771.81,853.07,336.99,BK0003653,G0007222,Norwegian,2025-07-17,3306.85,2026-04-05T21:18:59.406988
104.48,152.96,798.04,218.18,456.88,117.54,BK0003654,G0011864,Norwegian,2024-04-26,1848.08,2026-04-05T21:18:59.407006
161.78,366.5,136.26,343.74,8.49,318.83,BK0003655,G0002835,Norwegian,2025-11-01,1335.6,2026-04-05T21:18:59.407024
310.84,329.48,630.48,240.6,599.93,268.75,BK0003657,G0003042,Norwegian,2023-12-07,2380.08,2026-04-05T21:18:59.407042
77.27,684.74,1586.75,369.97,16.36,14.81,BK0003658,G0008253,Oceania,2024-02-25,2749.9,2026-04-05T21:18:59.407060
44.87,245.46,556.09,40.86,170.42,179.0,BK0003659,G0010197,Norwegian,2023-04-25,1236.7,2026-04-05T21:18:59.407078
0.0,943.78,2744.93,0.0,303.61,925.7,BK0003660,G0017657,Regent,2023-09-10,4918.02,2026-04-05T21:18:59.407097
0.0,48.07,830.28,0.0,121.19,456.45,BK0003661,G0016716,Regent,2025-02-16,1455.99,2026-04-05T21:18:59.407115
45.69,107.92,683.35,268.92,525.95,312.93,BK0003662,G0001766,Norwegian,2023-03-23,1944.76,2026-04-05T21:18:59.407133
562.09,24.52,611.44,714.91,461.43,112.99,BK0003664,G0014600,Norwegian,2022-02-22,2487.38,2026-04-05T21:18:59.407152
130.65,668.73,2416.59,24.95,149.49,913.7,BK0003665,G0014438,Oceania,2025-07-17,4304.11,2026-04-05T21:18:59.407169
594.16,380.02,687.89,775.41,455.26,239.15,BK0003666,G0017032,Norwegian,2023-05-31,3131.89,2026-04-05T21:18:59.407188
428.86,234.65,307.36,424.99,357.66,165.75,BK0003667,G0015914,Norwegian,2023-05-18,1919.27,2026-04-05T21:18:59.407205
0.0,629.76,2027.1,0.0,8.21,720.48,BK0003669,G0019038,Regent,2024-10-22,3385.55,2026-04-05T21:18:59.407221
453.98,398.92,2011.27,877.61,1962.99,32.94,BK0003670,G0007383,Norwegian,2022-05-18,5737.71,2026-04-05T21:18:59.407237
126.1,494.22,842.42,508.43,888.46,103.33,BK0003671,G0019872,Norwegian,2024-10-07,2962.96,2026-04-05T21:18:59.407254
507.06,410.23,785.56,702.14,1885.48,436.17,BK0003672,G0003167,Norwegian,2022-05-04,4726.64,2026-04-05T21:18:59.407272
487.3,20.17,861.06,653.68,595.21,27.57,BK0003673,G0014328,Norwegian,2023-04-02,2644.99,2026-04-05T21:18:59.407290
220.84,396.31,2008.98,376.65,9.19,437.17,BK0003674,G0013899,Oceania,2022-12-04,3449.14,2026-04-05T21:18:59.407308
134.08,383.99,908.04,31.46,96.18,102.55,BK0003675,G0010515,Oceania,2024-02-11,1656.3,2026-04-05T21:18:59.407326
115.79,201.87,301.35,162.49,119.21,98.92,BK0003676,G0018887,Oceania,2025-09-24,999.63,2026-04-05T21:18:59.407344
0.0,255.51,231.22,0.0,213.45,613.12,BK0003677,G0000968,Regent,2024-11-30,1313.3,2026-04-05T21:18:59.407362
283.88,497.94,2224.18,55.63,181.4,588.51,BK0003678,G0006703,Oceania,2023-05-31,3831.54,2026-04-05T21:18:59.407391
886.71,697.67,2017.46,1001.25,1058.93,147.51,BK0003679,G0015370,Norwegian,2025-03-18,5809.53,2026-04-05T21:18:59.407409
0.0,316.01,275.85,0.0,35.96,302.32,BK0003680,G0011163,Regent,2022-08-01,930.14,2026-04-05T21:18:59.407427
0.0,474.74,136.62,0.0,127.89,340.23,BK0003681,G0008993,Regent,2022-06-14,1079.48,2026-04-05T21:18:59.407446
457.76,470.67,57.86,710.21,766.38,220.14,BK0003683,G0002158,Norwegian,2024-02-01,2683.02,2026-04-05T21:18:59.407464
98.46,1570.11,3235.21,160.19,305.38,156.87,BK0003685,G0000349,Oceania,2024-06-25,5526.22,2026-04-05T21:18:59.407482
171.14,920.84,1301.69,301.45,110.19,381.95,BK0003686,G0017712,Oceania,2024-05-17,3187.26,2026-04-05T21:18:59.407501
522.12,342.63,1471.86,506.2,556.23,203.7,BK0003687,G0013195,Norwegian,2022-01-16,3602.74,2026-04-05T21:18:59.407519
874.76,60.18,444.53,103.2,116.79,91.59,BK0003688,G0012666,Norwegian,2024-12-24,1691.05,2026-04-05T21:18:59.407537
47.96,224.79,35.06,291.44,337.63,103.81,BK0003689,G0012146,Norwegian,2022-02-06,1040.69,2026-04-05T21:18:59.407555
522.01,139.65,21.08,531.86,78.01,398.39,BK0003690,G0014534,Norwegian,2022-01-07,1691.0,2026-04-05T21:18:59.407574
45.34,172.6,1131.63,751.46,278.67,197.56,BK0003691,G0016460,Norwegian,2022-10-25,2577.26,2026-04-05T21:18:59.407592
42.8,416.15,737.24,648.37,178.8,153.65,BK0003692,G0015675,Norwegian,2022-08-20,2177.01,2026-04-05T21:18:59.407610
211.7,337.91,102.01,109.78,60.7,397.22,BK0003693,G0013060,Oceania,2023-02-05,1219.32,2026-04-05T21:18:59.407628
749.81,93.96,214.91,454.43,1088.73,359.62,BK0003694,G0010900,Norwegian,2024-06-07,2961.46,2026-04-05T21:18:59.407646
247.41,306.12,1669.67,257.05,74.43,170.76,BK0003695,G0000822,Oceania,2024-10-01,2725.44,2026-04-05T21:18:59.407664
0.0,110.84,1311.11,0.0,100.91,866.55,BK0003696,G0011498,Regent,2023-03-04,2389.41,2026-04-05T21:18:59.407682
0.0,348.77,1294.43,0.0,117.86,23.4,BK0003697,G0014559,Regent,2023-01-15,1784.46,2026-04-05T21:18:59.407699
0.0,1233.98,6147.28,0.0,664.78,1644.22,BK0003698,G0014097,Regent,2024-12-27,9690.26,2026-04-05T21:18:59.407716
213.94,304.28,1480.19,790.32,466.82,43.38,BK0003699,G0012712,Norwegian,2025-11-18,3298.93,2026-04-05T21:18:59.407732
144.59,328.03,1354.67,577.57,618.1,92.24,BK0003700,G0017581,Norwegian,2023-01-20,3115.2,2026-04-05T21:18:59.407749
1160.92,727.13,2820.06,492.54,1961.14,620.13,BK0003701,G0019642,Norwegian,2023-05-03,7781.92,2026-04-05T21:18:59.407765
290.99,158.1,1329.93,141.45,197.18,549.45,BK0003702,G0011630,Oceania,2024-08-10,2667.1,2026-04-05T21:18:59.407782
345.95,353.71,1067.61,57.93,660.54,68.34,BK0003704,G0012508,Norwegian,2024-09-25,2554.08,2026-04-05T21:18:59.407798
490.65,183.04,1243.11,67.96,153.72,360.47,BK0003705,G0012415,Norwegian,2025-03-21,2498.95,2026-04-05T21:18:59.407814
447.51,293.19,1588.69,289.67,142.27,119.37,BK0003706,G0015606,Norwegian,2022-01-22,2880.7,2026-04-05T21:18:59.407832
0.0,891.82,3561.78,0.0,527.61,1245.58,BK0003707,G0012365,Regent,2025-11-17,6226.79,2026-04-05T21:18:59.407850
407.74,303.46,856.8,856.43,619.09,172.01,BK0003708,G0002651,Norwegian,2024-10-16,3215.53,2026-04-05T21:18:59.407868
0.0,817.14,722.07,0.0,284.11,561.08,BK0003709,G0004168,Regent,2023-06-14,2384.4,2026-04-05T21:18:59.407886
533.71,14.98,716.58,243.8,343.56,225.03,BK0003710,G0006836,Norwegian,2025-03-17,2077.66,2026-04-05T21:18:59.407905
224.31,65.58,193.12,207.12,239.68,123.02,BK0003711,G0012103,Norwegian,2022-03-27,1052.83,2026-04-05T21:18:59.407923
27.25,68.73,221.14,81.84,87.35,143.38,BK0003713,G0019743,Oceania,2023-07-19,629.69,2026-04-05T21:18:59.407941
290.94,23.09,1354.91,581.83,308.36,263.75,BK0003715,G0018076,Norwegian,2025-12-08,2822.88,2026-04-05T21:18:59.407959
254.22,189.65,355.92,375.51,287.47,166.38,BK0003716,G0001686,Norwegian,2023-09-23,1629.15,2026-04-05T21:18:59.407977
544.54,252.51,1011.47,695.56,212.37,290.88,BK0003717,G0001550,Norwegian,2023-11-20,3007.33,2026-04-05T21:18:59.407995
183.92,180.58,585.57,171.05,232.33,75.66,BK0003718,G0007248,Norwegian,2022-08-10,1429.11,2026-04-05T21:18:59.408013
181.76,136.67,1607.84,750.11,108.75,1275.49,BK0003719,G0012210,Oceania,2024-01-08,4060.62,2026-04-05T21:18:59.408031
446.34,421.07,285.39,93.87,650.78,360.39,BK0003720,G0015128,Norwegian,2025-03-19,2257.84,2026-04-05T21:18:59.408049
876.54,217.0,1506.21,735.17,3.09,320.21,BK0003721,G0013848,Norwegian,2022-06-19,3658.22,2026-04-05T21:18:59.408068
0.0,1051.84,1915.7,0.0,195.89,851.25,BK0003722,G0001612,Regent,2025-10-15,4014.68,2026-04-05T21:18:59.408086
507.04,335.21,875.46,46.35,402.48,318.88,BK0003724,G0008660,Norwegian,2023-09-25,2485.42,2026-04-05T21:18:59.408104
0.0,209.79,2313.22,0.0,236.71,392.72,BK0003726,G0008833,Regent,2024-08-18,3152.44,2026-04-05T21:18:59.408122
161.64,310.4,1203.37,47.65,54.4,179.99,BK0003727,G0008970,Oceania,2022-08-07,1957.45,2026-04-05T21:18:59.408141
0.0,134.69,3986.69,0.0,303.38,737.58,BK0003728,G0008276,Regent,2023-08-28,5162.34,2026-04-05T21:18:59.408159
0.0,679.05,664.71,0.0,296.99,200.24,BK0003729,G0010280,Regent,2022-10-17,1840.99,2026-04-05T21:18:59.408177
208.25,560.86,428.47,364.38,70.91,391.31,BK0003730,G0001493,Oceania,2024-10-13,2024.18,2026-04-05T21:18:59.408195
0.0,381.04,2735.51,0.0,315.58,161.24,BK0003731,G0010150,Regent,2022-07-29,3593.37,2026-04-05T21:18:59.408212
70.66,389.42,1265.56,673.47,1545.17,181.32,BK0003733,G0015559,Norwegian,2022-08-21,4125.6,2026-04-05T21:18:59.408228
180.17,289.52,868.88,192.85,159.34,782.07,BK0003734,G0012461,Oceania,2022-12-26,2472.83,2026-04-05T21:18:59.408245
0.0,493.08,24.71,0.0,52.63,964.07,BK0003735,G0016240,Regent,2023-07-14,1534.49,2026-04-05T21:18:59.408261
208.03,450.27,640.91,534.21,728.1,190.67,BK0003736,G0013348,Norwegian,2025-06-03,2752.19,2026-04-05T21:18:59.408278
0.0,562.24,1889.92,0.0,181.18,488.51,BK0003738,G0000199,Regent,2024-01-26,3121.85,2026-04-05T21:18:59.408294
161.19,343.17,1178.46,633.51,41.8,226.68,BK0003739,G0011454,Norwegian,2023-05-31,2584.81,2026-04-05T21:18:59.408311
5.75,190.93,570.71,240.81,481.83,264.95,BK0003740,G0015534,Norwegian,2024-06-10,1754.98,2026-04-05T21:18:59.408328
128.9,274.2,214.57,115.44,147.64,660.76,BK0003742,G0010712,Oceania,2023-10-01,1541.51,2026-04-05T21:18:59.408346
0.0,247.99,493.48,0.0,150.25,276.8,BK0003743,G0017535,Regent,2022-12-25,1168.52,2026-04-05T21:18:59.408364
107.16,114.52,799.91,374.21,340.9,101.88,BK0003746,G0004546,Norwegian,2023-03-09,1838.58,2026-04-05T21:18:59.408383
275.67,136.04,691.29,134.96,359.44,153.06,BK0003747,G0001470,Norwegian,2025-06-09,1750.46,2026-04-05T21:18:59.408401
155.98,281.8,348.05,141.93,457.76,397.13,BK0003748,G0001718,Norwegian,2022-12-03,1782.65,2026-04-05T21:18:59.408419
0.0,935.52,681.61,0.0,198.83,685.71,BK0003749,G0009699,Regent,2024-01-27,2501.67,2026-04-05T21:18:59.408436
67.82,1120.02,451.28,74.86,299.12,632.85,BK0003750,G0007942,Oceania,2024-08-14,2645.95,2026-04-05T21:18:59.408454
95.42,691.61,591.69,107.0,131.41,488.07,BK0003751,G0011820,Oceania,2024-01-22,2105.2,2026-04-05T21:18:59.408473
440.49,468.25,1385.71,383.4,400.79,148.98,BK0003752,G0017622,Norwegian,2023-01-23,3227.62,2026-04-05T21:18:59.408491
29.78,165.05,1347.61,172.95,875.93,86.31,BK0003753,G0008874,Norwegian,2023-10-30,2677.63,2026-04-05T21:18:59.408509
102.26,258.31,1526.58,904.67,316.07,128.57,BK0003754,G0013875,Norwegian,2024-11-16,3236.46,2026-04-05T21:18:59.408527
388.32,197.45,400.02,291.15,778.46,304.67,BK0003755,G0016156,Norwegian,2022-09-19,2360.07,2026-04-05T21:18:59.408545
279.8,532.68,182.29,270.65,1.49,50.97,BK0003756,G0010865,Oceania,2023-09-10,1317.88,2026-04-05T21:18:59.408563
724.51,549.5,0.08,715.86,550.86,466.82,BK0003758,G0014174,Norwegian,2025-10-25,3007.63,2026-04-05T21:18:59.408581
151.69,397.11,1171.78,14.65,268.36,576.05,BK0003760,G0019540,Norwegian,2025-04-07,2579.64,2026-04-05T21:18:59.408600
435.73,420.9,277.39,428.49,479.91,349.9,BK0003761,G0004182,Norwegian,2022-09-17,2392.32,2026-04-05T21:18:59.408618
0.0,178.55,614.19,0.0,111.39,272.27,BK0003762,G0016179,Regent,2023-07-01,1176.4,2026-04-05T21:18:59.408636
0.0,648.49,1425.15,0.0,203.26,661.04,BK0003763,G0012886,Regent,2022-07-25,2937.94,2026-04-05T21:18:59.408654
182.99,115.22,479.89,260.53,98.95,6.54,BK0003764,G0018599,Norwegian,2024-03-03,1144.12,2026-04-05T21:18:59.408672
27.46,415.2,463.91,529.56,169.17,13.16,BK0003765,G0005297,Norwegian,2023-11-25,1618.46,2026-04-05T21:18:59.408690
0.0,890.61,538.31,0.0,56.46,750.67,BK0003766,G0014208,Regent,2022-02-14,2236.05,2026-04-05T21:18:59.408707
2.41,69.4,1567.25,633.86,601.18,168.17,BK0003767,G0003547,Norwegian,2025-03-11,3042.27,2026-04-05T21:18:59.408723
159.39,129.8,1561.57,322.68,44.57,506.75,BK0003768,G0000288,Oceania,2024-03-07,2724.76,2026-04-05T21:18:59.408740
743.55,373.48,494.3,147.2,552.34,568.97,BK0003769,G0005434,Norwegian,2024-03-22,2879.84,2026-04-05T21:18:59.408756
121.87,225.22,2010.41,282.16,85.6,628.37,BK0003770,G0008801,Oceania,2024-10-24,3353.63,2026-04-05T21:18:59.408772
0.0,1098.84,1745.55,0.0,143.73,92.3,BK0003771,G0013192,Regent,2022-06-22,3080.42,2026-04-05T21:18:59.408789
371.78,36.72,532.3,321.26,583.89,150.5,BK0003772,G0004716,Norwegian,2024-10-11,1996.45,2026-04-05T21:18:59.408805
175.6,207.47,284.55,478.44,79.76,263.01,BK0003773,G0008384,Norwegian,2024-02-24,1488.83,2026-04-05T21:18:59.408822
292.52,574.6,1862.52,251.41,196.75,16.6,BK0003776,G0005985,Oceania,2022-11-27,3194.4,2026-04-05T21:18:59.408841
96.22,140.5,1304.27,271.65,122.76,970.76,BK0003778,G0013113,Oceania,2025-10-09,2906.16,2026-04-05T21:18:59.408859
114.17,425.96,290.02,708.68,173.52,398.98,BK0003779,G0012589,Norwegian,2025-03-10,2111.33,2026-04-05T21:18:59.408877
217.09,382.32,361.99,102.74,128.53,21.07,BK0003781,G0011479,Oceania,2023-12-01,1213.74,2026-04-05T21:18:59.408895
323.58,398.63,1135.01,632.97,910.38,50.35,BK0003782,G0012052,Norwegian,2023-09-24,3450.92,2026-04-05T21:18:59.408913
227.04,88.22,747.82,63.23,145.33,165.86,BK0003783,G0012544,Norwegian,2023-05-07,1437.5,2026-04-05T21:18:59.408931
78.68,421.03,385.34,379.69,173.12,598.78,BK0003784,G0017675,Oceania,2022-05-24,2036.64,2026-04-05T21:18:59.408950
313.79,186.42,309.3,714.74,284.13,517.66,BK0003785,G0006762,Norwegian,2024-01-24,2326.04,2026-04-05T21:18:59.408968
42.46,248.99,1423.53,726.38,941.39,304.49,BK0003786,G0006789,Norwegian,2025-08-04,3687.24,2026-04-05T21:18:59.408986
49.3,635.2,2370.4,64.33,132.42,638.05,BK0003787,G0010654,Oceania,2023-10-28,3889.7,2026-04-05T21:18:59.409004
15.19,344.94,1535.85,108.87,43.38,391.01,BK0003788,G0014945,Norwegian,2025-03-09,2439.24,2026-04-05T21:18:59.409022
1035.73,454.55,1417.15,442.82,16.55,703.12,BK0003789,G0002895,Norwegian,2024-10-13,4069.92,2026-04-05T21:18:59.409040
114.09,203.63,263.57,171.1,53.07,262.36,BK0003791,G0013547,Oceania,2022-02-03,1067.82,2026-04-05T21:18:59.409058
75.92,245.39,408.3,929.46,110.56,247.66,BK0003792,G0015764,Norwegian,2023-06-20,2017.29,2026-04-05T21:18:59.409076
7.47,367.79,1742.94,325.89,140.87,504.54,BK0003794,G0018569,Oceania,2022-01-03,3089.5,2026-04-05T21:18:59.409094
462.61,494.34,1176.04,438.45,444.18,97.79,BK0003795,G0006844,Norwegian,2023-09-24,3113.41,2026-04-05T21:18:59.409113
0.0,702.55,5449.57,0.0,376.37,213.49,BK0003796,G0010270,Regent,2024-05-07,6741.98,2026-04-05T21:18:59.409131
312.4,123.69,37.14,77.72,378.9,5.01,BK0003797,G0014805,Norwegian,2022-05-24,934.86,2026-04-05T21:18:59.409149
111.64,49.11,593.78,86.82,193.42,142.46,BK0003798,G0015816,Norwegian,2022-01-31,1177.23,2026-04-05T21:18:59.409167
94.69,378.75,1262.6,770.97,1687.85,220.01,BK0003799,G0018786,Norwegian,2025-08-24,4414.87,2026-04-05T21:18:59.409185
110.64,52.47,1254.6,188.95,153.45,334.28,BK0003800,G0004919,Norwegian,2022-11-09,2094.39,2026-04-05T21:18:59.409203
50.65,823.15,985.59,519.37,10.29,377.82,BK0003801,G0007984,Oceania,2023-05-09,2766.87,2026-04-05T21:18:59.409219
236.88,102.49,428.92,164.6,808.37,99.71,BK0003802,G0004268,Norwegian,2024-12-28,1840.97,2026-04-05T21:18:59.409235
157.51,180.45,1412.54,273.93,151.82,443.22,BK0003803,G0006487,Oceania,2023-09-16,2619.47,2026-04-05T21:18:59.409252
616.95,550.88,1018.43,360.71,899.85,170.82,BK0003804,G0014387,Norwegian,2025-10-16,3617.64,2026-04-05T21:18:59.409270
266.84,455.14,152.62,36.4,923.99,282.69,BK0003805,G0002759,Norwegian,2022-01-10,2117.68,2026-04-05T21:18:59.409288
0.0,471.78,1723.3,0.0,355.46,571.73,BK0003806,G0009161,Regent,2023-02-04,3122.27,2026-04-05T21:18:59.409306
348.79,102.76,995.64,527.89,480.24,229.34,BK0003807,G0017043,Norwegian,2022-07-18,2684.66,2026-04-05T21:18:59.409324
120.4,988.16,2885.2,687.44,910.37,111.05,BK0003808,G0001908,Norwegian,2025-04-27,5702.62,2026-04-05T21:18:59.409342
0.0,389.63,898.64,0.0,227.87,232.59,BK0003809,G0010491,Regent,2022-09-29,1748.73,2026-04-05T21:18:59.409360
168.3,349.9,112.15,16.02,97.66,129.67,BK0003810,G0017501,Norwegian,2024-04-28,873.7,2026-04-05T21:18:59.409386
319.45,475.49,155.04,657.46,395.33,25.89,BK0003811,G0016399,Norwegian,2022-05-31,2028.66,2026-04-05T21:18:59.409404
119.21,386.28,230.59,411.12,10.12,258.83,BK0003812,G0011172,Norwegian,2022-05-01,1416.15,2026-04-05T21:18:59.409423
113.97,243.89,361.84,36.84,263.58,161.96,BK0003813,G0011071,Norwegian,2023-08-08,1182.08,2026-04-05T21:18:59.409441
198.06,118.95,1579.11,749.52,55.8,301.12,BK0003814,G0007465,Norwegian,2023-07-09,3002.56,2026-04-05T21:18:59.409459
237.34,396.87,1429.21,426.08,202.75,86.08,BK0003815,G0018219,Norwegian,2022-07-14,2778.33,2026-04-05T21:18:59.409477
72.63,606.78,1570.53,172.13,77.19,137.37,BK0003816,G0014537,Oceania,2022-06-07,2636.63,2026-04-05T21:18:59.409495
445.11,155.93,1198.67,495.68,525.77,362.43,BK0003817,G0002577,Norwegian,2022-01-04,3183.59,2026-04-05T21:18:59.409513
419.3,382.68,803.91,33.32,269.62,235.97,BK0003818,G0019291,Oceania,2022-02-12,2144.8,2026-04-05T21:18:59.409532
252.55,274.7,798.44,53.31,18.76,310.5,BK0003819,G0011787,Norwegian,2022-07-07,1708.26,2026-04-05T21:18:59.409550
495.74,289.76,400.96,121.38,677.14,343.34,BK0003820,G0012685,Norwegian,2023-03-16,2328.32,2026-04-05T21:18:59.409579
0.0,414.36,178.24,0.0,187.55,208.7,BK0003822,G0010701,Regent,2024-03-16,988.85,2026-04-05T21:18:59.409597
0.0,1363.71,3440.32,0.0,577.82,962.7,BK0003824,G0012792,Regent,2023-02-01,6344.55,2026-04-05T21:18:59.409615
75.99,287.55,211.23,518.29,1389.79,153.18,BK0003825,G0008199,Norwegian,2025-11-29,2636.03,2026-04-05T21:18:59.409633
277.18,124.42,2110.05,414.41,1235.03,206.65,BK0003826,G0009119,Norwegian,2022-06-30,4367.74,2026-04-05T21:18:59.409651
661.99,670.32,3076.72,655.33,1076.22,173.33,BK0003827,G0000589,Norwegian,2024-07-27,6313.91,2026-04-05T21:18:59.409670
80.75,81.56,2287.68,199.93,166.56,281.97,BK0003828,G0005978,Oceania,2024-05-15,3098.45,2026-04-05T21:18:59.409688
447.77,127.37,1205.26,387.58,453.19,84.09,BK0003829,G0008460,Norwegian,2025-12-27,2705.26,2026-04-05T21:18:59.409705
365.92,44.11,286.87,231.65,381.1,23.13,BK0003830,G0016253,Norwegian,2023-06-02,1332.78,2026-04-05T21:18:59.409721
0.0,617.47,2446.66,0.0,118.0,722.13,BK0003831,G0009194,Regent,2023-03-25,3904.26,2026-04-05T21:18:59.409738
523.12,70.48,1279.97,547.54,618.35,3.37,BK0003833,G0018469,Norwegian,2022-04-06,3042.83,2026-04-05T21:18:59.409755
284.69,780.88,474.19,97.48,93.87,210.0,BK0003834,G0004361,Oceania,2023-01-31,1941.11,2026-04-05T21:18:59.409771
455.76,574.83,850.82,329.09,380.59,181.83,BK0003835,G0018696,Oceania,2022-05-17,2772.92,2026-04-05T21:18:59.409788
109.78,174.28,2248.42,147.52,14.9,610.88,BK0003836,G0008677,Oceania,2025-07-19,3305.78,2026-04-05T21:18:59.409804
8.88,116.89,1044.54,275.04,138.26,55.34,BK0003837,G0001342,Oceania,2024-01-11,1638.95,2026-04-05T21:18:59.409821
221.47,98.65,2339.14,71.51,67.54,301.4,BK0003838,G0003700,Oceania,2024-11-23,3099.71,2026-04-05T21:18:59.409839
98.2,228.84,534.84,321.71,403.78,72.6,BK0003839,G0017628,Norwegian,2022-12-11,1659.97,2026-04-05T21:18:59.409857
0.0,770.5,103.44,0.0,73.51,6.48,BK0003840,G0006424,Regent,2022-02-04,953.93,2026-04-05T21:18:59.409876
202.67,109.65,472.48,69.47,368.58,144.54,BK0003841,G0009723,Norwegian,2023-04-11,1367.39,2026-04-05T21:18:59.409894
782.49,559.13,464.6,1120.28,1129.05,149.89,BK0003843,G0013742,Norwegian,2025-06-04,4205.44,2026-04-05T21:18:59.409912
