booking_id,guest_id,brand,ship_name,itinerary_name,region,nights,cabin_category,num_guests,booking_date,sail_date,booking_window_days,cabin_price_usd,total_revenue_usd,booking_channel,is_cancelled,cancellation_date,cancellation_reason,loyalty_tier,_fivetran_synced
BK0013836,G0004718,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Oceanview,3,2025-01-15,2025-04-19,94,1393.02,4333.78,Loyalty,False,,,Ambassador,2026-04-05T21:18:37.544899
BK0013837,G0016175,Norwegian,Norwegian Escape,Mediterranean Dreams,Mediterranean,10,Balcony,2,2023-02-12,2023-07-21,159,4543.81,8932.84,Group,False,,,Platinum,2026-04-05T21:18:37.544904
BK0013838,G0019952,Norwegian,Norwegian Getaway,Panama Canal,Americas,14,Inside,4,2023-03-23,2023-10-24,215,3625.04,15115.93,Travel Agent,True,2023-04-10,Work,Platinum,2026-04-05T21:18:37.544909
BK0013839,G0013399,Norwegian,Norwegian Joy,Caribbean Classic,Caribbean,7,Inside,2,2024-03-04,2024-08-29,178,4007.04,7790.07,Loyalty,False,,,Gold,2026-04-05T21:18:37.544913
BK0013840,G0002854,Norwegian,Norwegian Encore,Hawaii Aloha,Hawaii,12,Balcony,4,2024-12-29,2025-02-21,54,2788.55,11369.33,Group,False,,,Latitudes,2026-04-05T21:18:37.544918
BK0013841,G0011922,Norwegian,Norwegian Joy,Bermuda Getaway,Bermuda,5,Balcony,1,2021-07-14,2022-01-10,180,1446.26,1408.72,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.544923
BK0013842,G0017914,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Balcony,2,2023-12-09,2024-07-17,221,5076.36,11061.1,Group,False,,,None,2026-04-05T21:18:37.544928
BK0013843,G0019033,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Mini-Suite,4,2023-03-31,2023-12-08,252,1465.35,5737.89,Direct Web,False,,,Gold,2026-04-05T21:18:37.544933
BK0013844,G0001849,Norwegian,Norwegian Encore,Panama Canal,Americas,14,Mini-Suite,2,2021-12-25,2022-07-27,214,2917.67,6116.71,Travel Agent,False,,,None,2026-04-05T21:18:37.544937
BK0013845,G0014294,Norwegian,Norwegian Bliss,Panama Canal,Americas,14,Balcony,2,2022-04-11,2022-08-20,131,2019.53,4067.86,Loyalty,True,2022-07-01,Work,Gold,2026-04-05T21:18:37.544942
BK0013846,G0016255,Oceania,Marina,Alaska Explorer,Alaska,7,Veranda,2,2021-11-11,2022-08-06,268,13205.1,28333.46,Group,False,,,Latitudes,2026-04-05T21:18:37.544947
BK0013847,G0001872,Norwegian,Norwegian Encore,Asia Discovery,Asia,14,Inside,3,2023-04-14,2023-08-20,128,4110.21,12551.78,Direct Web,False,,,Ambassador,2026-04-05T21:18:37.544951
BK0013848,G0015552,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Inside,2,2022-07-21,2022-08-07,17,664.27,1410.29,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.544956
BK0013849,G0017574,Oceania,Allura,Caribbean Classic,Caribbean,7,Concierge,2,2024-05-22,2024-08-09,79,3446.81,7232.78,Loyalty,False,,,Gold,2026-04-05T21:18:37.544961
BK0013850,G0011210,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Haven Suite,2,2023-10-30,2024-06-07,221,1474.14,3237.11,OTA,False,,,Gold,2026-04-05T21:18:37.544965
BK0013851,G0011799,Norwegian,Norwegian Escape,Panama Canal,Americas,14,Haven Suite,2,2022-02-28,2022-06-17,109,4019.59,8052.12,Group,False,,,Latitudes,2026-04-05T21:18:37.544970
BK0013852,G0009127,Norwegian,Norwegian Escape,Alaska Explorer,Alaska,7,Haven Suite,2,2023-04-27,2023-12-23,240,3138.95,6077.07,Loyalty,False,,,Gold,2026-04-05T21:18:37.544975
BK0013853,G0015586,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Oceanview,4,2024-06-05,2024-10-29,146,4056.95,17813.52,OTA,False,,,None,2026-04-05T21:18:37.544979
BK0013854,G0004062,Regent,Seven Seas Grandeur,Alaska Explorer,Alaska,7,Master Suite,2,2022-05-05,2022-11-07,186,14691.44,29447.99,Group,False,,,None,2026-04-05T21:18:37.544984
BK0013855,G0001610,Norwegian,Norwegian Getaway,Mediterranean Dreams,Mediterranean,10,Balcony,2,2024-01-14,2024-05-14,121,2921.59,5881.57,Group,False,,,Gold,2026-04-05T21:18:37.544988
BK0013856,G0000980,Regent,Seven Seas Grandeur,Alaska Explorer,Alaska,7,Grand Suite,4,2024-02-15,2024-12-04,293,24412.5,100363.94,Group,True,2024-03-29,,Latitudes,2026-04-05T21:18:37.544994
BK0013857,G0004983,Oceania,Riviera,Panama Canal,Americas,14,Veranda,2,2022-03-17,2022-06-19,94,8925.36,17924.09,Group,False,,,Gold,2026-04-05T21:18:37.544998
BK0013858,G0008352,Norwegian,Norwegian Getaway,Asia Discovery,Asia,14,Oceanview,4,2022-07-15,2023-03-31,259,1977.37,7593.23,Group,False,,,None,2026-04-05T21:18:37.545003
BK0013859,G0010664,Oceania,Marina,Asia Discovery,Asia,14,Inside,3,2024-07-20,2024-11-23,126,10262.28,31399.91,Loyalty,False,,,None,2026-04-05T21:18:37.545011
BK0013860,G0012123,Norwegian,Norwegian Escape,Panama Canal,Americas,14,Oceanview,2,2022-01-23,2022-05-05,102,4374.05,8855.93,Group,False,,,Gold,2026-04-05T21:18:37.545016
BK0013861,G0005390,Regent,Seven Seas Explorer,Panama Canal,Americas,14,Penthouse Suite,3,2023-08-10,2024-05-09,273,7339.16,22866.31,Loyalty,False,,,None,2026-04-05T21:18:37.545020
BK0013862,G0002465,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Balcony,3,2024-03-19,2024-09-23,188,1325.01,3973.34,Travel Agent,True,2024-08-24,Personal,None,2026-04-05T21:18:37.545025
BK0013863,G0014082,Oceania,Allura,Norwegian Fjords,Europe,9,Penthouse,3,2024-08-01,2025-02-12,195,8756.41,25540.45,OTA,False,,,Latitudes,2026-04-05T21:18:37.545031
BK0013864,G0009684,Oceania,Riviera,Hawaii Aloha,Hawaii,12,Veranda,2,2022-11-14,2023-01-17,64,12128.11,23905.65,Group,False,,,None,2026-04-05T21:18:37.545036
BK0013865,G0010002,Oceania,Marina,Asia Discovery,Asia,14,Penthouse,2,2022-07-19,2022-10-07,80,8940.73,17142.68,Direct Web,True,2022-08-20,Price,None,2026-04-05T21:18:37.545041
BK0013866,G0019307,Norwegian,Norwegian Escape,Alaska Explorer,Alaska,7,Haven Suite,2,2024-05-05,2024-10-04,152,1920.64,3973.93,OTA,False,,,None,2026-04-05T21:18:37.545045
BK0013867,G0017808,Norwegian,Norwegian Escape,Hawaii Aloha,Hawaii,12,Inside,2,2024-06-06,2024-10-19,135,1624.42,3410.66,OTA,False,,,Gold,2026-04-05T21:18:37.545049
BK0013868,G0009629,Norwegian,Norwegian Joy,Alaska Explorer,Alaska,7,Balcony,2,2025-03-27,2025-04-29,33,2492.52,5341.9,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.545054
BK0013869,G0007215,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Oceanview,1,2021-11-12,2022-01-20,69,3615.7,3936.51,Group,False,,,None,2026-04-05T21:18:37.545059
BK0013870,G0003409,Oceania,Riviera,Alaska Explorer,Alaska,7,Oceanview,2,2021-08-09,2022-06-08,303,7323.37,13977.2,Group,False,,,None,2026-04-05T21:18:37.545063
BK0013871,G0004633,Regent,Seven Seas Splendor,Panama Canal,Americas,14,Penthouse Suite,2,2024-09-14,2025-11-17,429,10561.3,22963.12,Loyalty,False,,,Platinum,2026-04-05T21:18:37.545068
BK0013872,G0008876,Norwegian,Norwegian Getaway,Caribbean Classic,Caribbean,7,Balcony,2,2024-11-06,2024-12-04,28,1673.37,3485.43,Group,False,,,None,2026-04-05T21:18:37.545072
BK0013873,G0008318,Norwegian,Norwegian Encore,Norwegian Fjords,Europe,9,Inside,3,2023-02-28,2023-08-20,173,670.86,1960.9,Loyalty,False,,,None,2026-04-05T21:18:37.545077
BK0013874,G0012720,Regent,Seven Seas Grandeur,Mediterranean Dreams,Mediterranean,10,Superior Suite,2,2024-02-03,2025-02-17,380,5162.38,10863.24,OTA,False,,,Ambassador,2026-04-05T21:18:37.545082
BK0013875,G0015837,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Haven Suite,2,2021-12-15,2022-06-11,178,4699.09,9308.92,Travel Agent,False,,,None,2026-04-05T21:18:37.545086
BK0013876,G0005829,Oceania,Marina,Panama Canal,Americas,14,Inside,4,2025-02-16,2025-10-26,252,2747.97,12063.12,OTA,False,,,None,2026-04-05T21:18:37.545091
BK0013877,G0009850,Norwegian,Norwegian Encore,Bermuda Getaway,Bermuda,5,Inside,2,2022-09-16,2022-10-18,32,1180.62,2433.91,OTA,False,,,None,2026-04-05T21:18:37.545095
BK0013878,G0005880,Norwegian,Norwegian Getaway,Caribbean Classic,Caribbean,7,Haven Suite,4,2022-05-23,2022-06-26,34,3679.8,14858.98,OTA,False,,,Latitudes,2026-04-05T21:18:37.545099
BK0013879,G0017732,Regent,Seven Seas Grandeur,Alaska Explorer,Alaska,7,Superior Suite,2,2022-04-23,2022-08-29,128,27866.19,57526.66,Direct Web,False,,,Gold,2026-04-05T21:18:37.545104
BK0013880,G0002688,Norwegian,Norwegian Bliss,Norwegian Fjords,Europe,9,Balcony,2,2022-05-31,2022-12-07,190,3115.04,6269.9,OTA,False,,,Platinum,2026-04-05T21:18:37.545109
BK0013881,G0014730,Oceania,Allura,Asia Discovery,Asia,14,Penthouse,2,2022-05-05,2022-10-13,161,4510.28,9019.82,Group,False,,,Latitudes,2026-04-05T21:18:37.545113
BK0013882,G0019554,Oceania,Riviera,Bermuda Getaway,Bermuda,5,Penthouse,4,2024-12-31,2025-11-19,323,8503.34,35946.33,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.545118
BK0013883,G0014861,Norwegian,Norwegian Bliss,Caribbean Classic,Caribbean,7,Oceanview,3,2023-06-23,2023-11-28,158,1878.57,5413.92,Direct Web,False,,,Gold,2026-04-05T21:18:37.545122
BK0013884,G0018148,Norwegian,Norwegian Getaway,Norwegian Fjords,Europe,9,Haven Suite,2,2022-03-28,2022-05-16,49,3587.4,6989.8,Group,True,2022-05-01,Weather,Gold,2026-04-05T21:18:37.545127
BK0013885,G0019266,Norwegian,Norwegian Bliss,Hawaii Aloha,Hawaii,12,Mini-Suite,4,2023-03-05,2023-11-11,251,1653.28,6642.73,OTA,False,,,Platinum,2026-04-05T21:18:37.545131
BK0013886,G0015420,Norwegian,Norwegian Escape,Alaska Explorer,Alaska,7,Balcony,2,2023-06-03,2023-07-15,42,2764.03,5878.7,Group,False,,,None,2026-04-05T21:18:37.545136
BK0013887,G0001711,Norwegian,Norwegian Escape,Caribbean Classic,Caribbean,7,Haven Suite,1,2023-10-10,2024-04-28,201,2219.39,2358.81,Travel Agent,False,,,None,2026-04-05T21:18:37.545141
BK0013888,G0002280,Norwegian,Norwegian Escape,Asia Discovery,Asia,14,Inside,2,2022-08-31,2022-10-28,58,3782.32,7716.91,Direct Web,False,,,Gold,2026-04-05T21:18:37.545145
BK0013889,G0007924,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Mini-Suite,2,2023-12-29,2024-06-23,177,2266.53,4550.65,Direct Web,False,,,Gold,2026-04-05T21:18:37.545149
BK0013890,G0008581,Regent,Seven Seas Grandeur,Panama Canal,Americas,14,Grand Suite,2,2021-02-06,2022-01-27,355,24337.11,48586.82,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.545154
BK0013891,G0002230,Oceania,Marina,Alaska Explorer,Alaska,7,Oceanview,2,2022-01-15,2022-06-12,148,14712.04,30707.44,Direct Web,True,2022-04-27,Work,Platinum,2026-04-05T21:18:37.545160
BK0013892,G0013931,Norwegian,Norwegian Escape,Panama Canal,Americas,14,Balcony,4,2025-01-14,2025-09-02,231,1390.29,5528.85,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.545165
BK0013893,G0003195,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Balcony,2,2024-01-10,2024-08-26,229,1227.81,2368.59,Loyalty,False,,,Platinum,2026-04-05T21:18:37.545169
BK0013894,G0010003,Norwegian,Norwegian Joy,Hawaii Aloha,Hawaii,12,Oceanview,2,2023-09-04,2023-10-31,57,4618.41,9160.91,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.545174
BK0013895,G0014007,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Oceanview,2,2022-04-08,2022-08-21,135,3740.43,7699.26,Group,False,,,None,2026-04-05T21:18:37.545178
BK0013896,G0004887,Oceania,Riviera,Bermuda Getaway,Bermuda,5,Concierge,1,2023-05-21,2023-08-08,79,4065.81,4088.76,Direct Web,False,,,None,2026-04-05T21:18:37.545183
BK0013897,G0016067,Norwegian,Norwegian Bliss,Bermuda Getaway,Bermuda,5,Inside,2,2024-11-27,2025-05-01,155,3172.15,6092.12,OTA,True,2025-03-21,Weather,None,2026-04-05T21:18:37.545188
BK0013898,G0003453,Oceania,Riviera,Caribbean Classic,Caribbean,7,Oceanview,2,2023-02-15,2023-09-08,205,8253.79,16304.2,OTA,False,,,Ambassador,2026-04-05T21:18:37.545192
BK0013899,G0013388,Oceania,Vista,Mediterranean Dreams,Mediterranean,10,Inside,2,2023-08-08,2024-05-10,276,7090.59,13645.09,Loyalty,False,,,None,2026-04-05T21:18:37.545197
BK0013900,G0005027,Regent,Seven Seas Explorer,Asia Discovery,Asia,14,Master Suite,1,2024-08-30,2025-09-05,371,22887.58,21984.88,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.545201
BK0013901,G0002006,Norwegian,Norwegian Encore,Asia Discovery,Asia,14,Balcony,2,2025-04-14,2025-09-12,151,1235.01,2657.21,Loyalty,False,,,None,2026-04-05T21:18:37.545206
BK0013902,G0014077,Regent,Seven Seas Mariner,Asia Discovery,Asia,14,Deluxe Suite,3,2021-07-15,2022-08-13,394,25373.3,72440.18,Direct Web,False,,,None,2026-04-05T21:18:37.545210
BK0013903,G0003942,Norwegian,Norwegian Escape,Panama Canal,Americas,14,Balcony,3,2022-07-15,2022-09-12,59,3715.67,10738.51,OTA,False,,,Latitudes,2026-04-05T21:18:37.545215
BK0013904,G0009174,Regent,Seven Seas Mariner,Caribbean Classic,Caribbean,7,Deluxe Suite,3,2024-06-27,2025-08-01,400,20311.18,64566.49,Travel Agent,False,,,Gold,2026-04-05T21:18:37.545220
BK0013905,G0002923,Regent,Seven Seas Explorer,Mediterranean Dreams,Mediterranean,10,Penthouse Suite,2,2021-11-20,2022-12-04,379,4529.91,9359.8,Group,False,,,Platinum,2026-04-05T21:18:37.545225
BK0013906,G0010768,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Oceanview,1,2022-11-05,2023-06-11,218,5039.01,5212.55,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.545230
BK0013907,G0014111,Regent,Seven Seas Mariner,Norwegian Fjords,Europe,9,Superior Suite,1,2022-05-24,2023-06-20,392,15900.47,15603.8,Loyalty,False,,,None,2026-04-05T21:18:37.545235
BK0013908,G0001123,Norwegian,Norwegian Getaway,Caribbean Classic,Caribbean,7,Inside,3,2023-10-07,2023-10-20,13,4311.43,12957.7,Group,False,,,Gold,2026-04-05T21:18:37.545240
BK0013909,G0011561,Oceania,Vista,Hawaii Aloha,Hawaii,12,Inside,2,2025-11-03,2025-12-30,57,12875.12,25229.68,Direct Web,True,2025-11-22,Weather,None,2026-04-05T21:18:37.545246
BK0013910,G0007502,Norwegian,Norwegian Getaway,Norwegian Fjords,Europe,9,Haven Suite,4,2022-05-29,2022-12-17,202,2808.2,11094.92,Group,False,,,None,2026-04-05T21:18:37.545251
BK0013911,G0008062,Norwegian,Norwegian Joy,Asia Discovery,Asia,14,Mini-Suite,2,2023-01-11,2023-03-06,54,1071.99,2207.85,Group,False,,,None,2026-04-05T21:18:37.545256
BK0013912,G0004132,Oceania,Vista,Bermuda Getaway,Bermuda,5,Veranda,4,2024-12-29,2025-02-13,46,11761.37,48657.37,OTA,False,,,None,2026-04-05T21:18:37.545261
BK0013913,G0018201,Norwegian,Norwegian Joy,Alaska Explorer,Alaska,7,Balcony,2,2025-03-08,2025-11-29,266,2720.25,5384.05,Group,False,,,Gold,2026-04-05T21:18:37.545266
BK0013914,G0000787,Oceania,Vista,Asia Discovery,Asia,14,Inside,3,2025-05-04,2025-08-05,93,2578.01,8181.08,Loyalty,False,,,Gold,2026-04-05T21:18:37.545271
BK0013915,G0001186,Norwegian,Norwegian Encore,Asia Discovery,Asia,14,Inside,2,2025-01-12,2025-01-20,8,2677.75,5856.46,Loyalty,False,,,Gold,2026-04-05T21:18:37.545276
BK0013916,G0004104,Norwegian,Norwegian Escape,Hawaii Aloha,Hawaii,12,Balcony,2,2021-12-30,2022-06-22,174,4293.61,8695.83,Direct Web,False,,,Gold,2026-04-05T21:18:37.545281
BK0013917,G0015647,Oceania,Allura,Panama Canal,Americas,14,Veranda,2,2021-11-24,2022-07-08,226,10545.59,21448.92,Group,False,,,Latitudes,2026-04-05T21:18:37.545286
BK0013918,G0003094,Norwegian,Norwegian Joy,Bermuda Getaway,Bermuda,5,Inside,2,2022-06-15,2023-01-17,216,4052.07,8007.06,Direct Web,False,,,Platinum,2026-04-05T21:18:37.545291
BK0013919,G0010857,Regent,Seven Seas Mariner,Bermuda Getaway,Bermuda,5,Master Suite,2,2021-12-29,2023-05-12,499,12605.09,26672.37,Group,False,,,None,2026-04-05T21:18:37.545296
BK0013920,G0008580,Norwegian,Norwegian Bliss,Asia Discovery,Asia,14,Balcony,2,2023-01-28,2023-04-27,89,1747.07,3601.94,OTA,False,,,Platinum,2026-04-05T21:18:37.545301
BK0013921,G0005545,Oceania,Vista,Hawaii Aloha,Hawaii,12,Oceanview,2,2024-04-14,2025-02-19,311,2998.7,6543.46,OTA,False,,,None,2026-04-05T21:18:37.545306
BK0013922,G0013578,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Oceanview,2,2024-03-18,2024-10-03,199,1522.56,3286.46,OTA,False,,,Latitudes,2026-04-05T21:18:37.545311
BK0013923,G0017414,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Haven Suite,3,2024-01-23,2024-07-08,167,5059.52,15861.05,Loyalty,True,2024-03-29,Weather,Gold,2026-04-05T21:18:37.545317
BK0013924,G0005928,Oceania,Marina,Panama Canal,Americas,14,Concierge,2,2025-01-30,2025-09-27,240,7058.55,14016.53,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.545322
BK0013925,G0008269,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Inside,2,2022-11-19,2023-08-06,260,493.34,1030.71,OTA,False,,,None,2026-04-05T21:18:37.545327
BK0013926,G0019099,Oceania,Vista,Alaska Explorer,Alaska,7,Veranda,2,2024-03-03,2024-09-04,185,7147.93,14261.07,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.545332
BK0013927,G0019746,Oceania,Riviera,Alaska Explorer,Alaska,7,Penthouse,2,2021-05-22,2022-02-24,278,7425.01,15576.35,OTA,False,,,Latitudes,2026-04-05T21:18:37.545336
BK0013928,G0014080,Oceania,Riviera,Caribbean Classic,Caribbean,7,Penthouse,2,2023-05-22,2023-10-08,139,5185.32,10252.78,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.545341
BK0013929,G0003781,Oceania,Riviera,Asia Discovery,Asia,14,Veranda,2,2021-09-12,2022-03-08,177,12061.29,24120.85,Direct Web,False,,,None,2026-04-05T21:18:37.545345
BK0013930,G0007544,Oceania,Marina,Panama Canal,Americas,14,Inside,3,2024-08-28,2025-04-29,244,7096.88,21719.53,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.545350
BK0013931,G0013395,Oceania,Allura,Bermuda Getaway,Bermuda,5,Inside,2,2023-04-08,2023-08-17,131,9700.72,20111.38,Group,False,,,Ambassador,2026-04-05T21:18:37.545355
BK0013932,G0005538,Norwegian,Norwegian Escape,Hawaii Aloha,Hawaii,12,Oceanview,4,2025-04-01,2025-04-27,26,679.19,2624.8,Travel Agent,False,,,None,2026-04-05T21:18:37.545360
BK0013933,G0017170,Regent,Seven Seas Splendor,Hawaii Aloha,Hawaii,12,Master Suite,1,2024-05-27,2024-07-26,60,9907.39,10104.44,Travel Agent,False,,,None,2026-04-05T21:18:37.545364
BK0013934,G0007569,Oceania,Marina,Mediterranean Dreams,Mediterranean,10,Concierge,2,2025-08-19,2025-12-16,119,10101.68,20831.11,OTA,True,2025-11-25,Price,None,2026-04-05T21:18:37.545370
BK0013935,G0006939,Norwegian,Norwegian Bliss,Mediterranean Dreams,Mediterranean,10,Inside,2,2024-02-04,2024-04-09,65,4958.5,9744.65,OTA,False,,,None,2026-04-05T21:18:37.545374
BK0013936,G0009159,Oceania,Vista,Bermuda Getaway,Bermuda,5,Penthouse,1,2022-01-29,2022-09-13,227,3233.38,3394.44,Direct Web,False,,,None,2026-04-05T21:18:37.545379
BK0013937,G0019994,Norwegian,Norwegian Getaway,Bermuda Getaway,Bermuda,5,Balcony,2,2025-02-19,2025-09-06,199,848.56,1694.51,Group,False,,,None,2026-04-05T21:18:37.545383
BK0013938,G0000469,Norwegian,Norwegian Joy,Asia Discovery,Asia,14,Haven Suite,2,2025-03-29,2025-07-26,119,4620.79,9917.47,Travel Agent,False,,,None,2026-04-05T21:18:37.545387
BK0013939,G0012722,Norwegian,Norwegian Joy,Hawaii Aloha,Hawaii,12,Mini-Suite,1,2022-07-09,2023-03-09,243,2486.57,2645.08,Travel Agent,False,,,None,2026-04-05T21:18:37.545392
BK0013940,G0009040,Regent,Seven Seas Mariner,Panama Canal,Americas,14,Penthouse Suite,2,2022-05-06,2023-05-13,372,20792.62,42021.93,Travel Agent,False,,,None,2026-04-05T21:18:37.545396
BK0013941,G0010916,Norwegian,Norwegian Bliss,Norwegian Fjords,Europe,9,Inside,2,2025-09-06,2025-11-10,65,1691.78,3585.96,Direct Web,False,,,None,2026-04-05T21:18:37.545401
BK0013942,G0010210,Oceania,Allura,Bermuda Getaway,Bermuda,5,Concierge,4,2022-06-03,2022-07-28,55,11697.64,48412.57,Direct Web,False,,,Gold,2026-04-05T21:18:37.545405
BK0013943,G0012766,Regent,Seven Seas Splendor,Alaska Explorer,Alaska,7,Grand Suite,2,2024-07-19,2025-02-11,207,7230.78,15073.02,OTA,False,,,Latitudes,2026-04-05T21:18:37.545410
BK0013944,G0010082,Norwegian,Norwegian Encore,Norwegian Fjords,Europe,9,Oceanview,2,2022-08-08,2023-02-04,180,1278.61,2661.7,Direct Web,False,,,None,2026-04-05T21:18:37.545414
BK0013945,G0015014,Norwegian,Norwegian Escape,Asia Discovery,Asia,14,Inside,3,2022-09-27,2023-01-03,98,1253.23,3693.13,Direct Web,False,,,None,2026-04-05T21:18:37.545419
BK0013946,G0005407,Regent,Seven Seas Splendor,Alaska Explorer,Alaska,7,Master Suite,2,2024-06-29,2024-12-27,181,10711.77,20969.5,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.545423
BK0013947,G0001392,Norwegian,Norwegian Getaway,Mediterranean Dreams,Mediterranean,10,Oceanview,2,2022-01-20,2022-07-21,182,3704.28,7340.0,Group,False,,,None,2026-04-05T21:18:37.545429
BK0013948,G0017439,Regent,Seven Seas Splendor,Asia Discovery,Asia,14,Superior Suite,2,2023-07-13,2024-02-17,219,4343.87,9392.62,OTA,False,,,Gold,2026-04-05T21:18:37.545435
BK0013949,G0001194,Regent,Seven Seas Mariner,Mediterranean Dreams,Mediterranean,10,Penthouse Suite,2,2025-10-02,2025-12-16,75,19475.64,37695.52,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.545440
BK0013950,G0013067,Norwegian,Norwegian Encore,Norwegian Fjords,Europe,9,Oceanview,3,2021-09-24,2022-04-28,216,2668.54,8771.67,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.545445
BK0013951,G0019464,Oceania,Marina,Caribbean Classic,Caribbean,7,Oceanview,2,2024-04-02,2024-12-21,263,13408.16,29199.15,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.545450
BK0013952,G0009102,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Oceanview,4,2024-05-20,2025-01-22,247,3930.23,15024.72,Travel Agent,False,,,None,2026-04-05T21:18:37.545455
BK0013953,G0011404,Oceania,Riviera,Norwegian Fjords,Europe,9,Veranda,1,2023-02-28,2023-09-30,214,9320.97,9606.68,Loyalty,True,2023-08-06,Medical,None,2026-04-05T21:18:37.545469
BK0013954,G0007660,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Balcony,2,2023-10-07,2024-02-27,143,731.66,1597.32,Group,False,,,None,2026-04-05T21:18:37.545475
BK0013955,G0011684,Norwegian,Norwegian Getaway,Norwegian Fjords,Europe,9,Oceanview,3,2023-09-19,2024-02-24,158,3044.85,9510.82,Travel Agent,False,,,None,2026-04-05T21:18:37.545480
BK0013956,G0002595,Oceania,Marina,Bermuda Getaway,Bermuda,5,Concierge,1,2024-12-24,2025-04-16,113,3452.16,3696.29,Direct Web,True,2025-04-13,Work,Latitudes,2026-04-05T21:18:37.545485
BK0013957,G0005534,Oceania,Marina,Alaska Explorer,Alaska,7,Concierge,4,2022-11-21,2023-01-06,46,8930.64,37204.33,Group,True,2022-12-27,Personal,Latitudes,2026-04-05T21:18:37.545491
BK0013958,G0006122,Oceania,Riviera,Hawaii Aloha,Hawaii,12,Concierge,2,2023-06-18,2024-03-12,268,3690.74,7018.58,OTA,False,,,None,2026-04-05T21:18:37.545496
BK0013959,G0006875,Norwegian,Norwegian Bliss,Norwegian Fjords,Europe,9,Balcony,2,2023-01-11,2023-03-19,67,3833.35,7482.47,Loyalty,False,,,None,2026-04-05T21:18:37.545501
BK0013960,G0002916,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Oceanview,2,2024-04-01,2024-11-10,223,1425.88,2864.23,OTA,False,,,Latitudes,2026-04-05T21:18:37.545507
BK0013961,G0018783,Norwegian,Norwegian Encore,Alaska Explorer,Alaska,7,Oceanview,4,2024-07-31,2025-01-10,163,1080.46,4730.73,Direct Web,True,2024-10-21,Work,Gold,2026-04-05T21:18:37.545512
BK0013962,G0017914,Norwegian,Norwegian Joy,Caribbean Classic,Caribbean,7,Inside,1,2022-03-03,2022-06-21,110,2634.54,2578.52,OTA,True,2022-05-24,Weather,None,2026-04-05T21:18:37.545518
